genmodel_id,year,entry_price
18_2,1999.0,10660.0
18_2,2000.0,9315.0
18_2,2001.0,8830.0
18_2,2002.0,8830.0
18_2,2003.0,9130.0
18_2,2004.0,9312.0
18_2,2005.0,9712.0
18_2,2006.0,9927.0
18_2,2007.0,10127.0
18_2,2008.0,10420.0
18_2,2009.0,10394.0
18_2,2010.0,10665.0
18_2,2018.0,18630.0
18_24,2007.0,14767.0
18_24,2008.0,14730.0
18_24,2009.0,14456.0
18_24,2010.0,14765.0
18_24,2011.0,17535.0
18_24,2012.0,18230.0
18_24,2013.0,18230.0
18_24,2014.0,19005.0
18_24,2015.0,19260.0
18_24,2016.0,19260.0
18_24,2017.0,20640.0
18_24,2018.0,23205.0
18_25,2008.0,9795.0
18_25,2009.0,9790.0
18_25,2010.0,10185.0
18_25,2011.0,10185.0
18_25,2012.0,12390.0
18_25,2013.0,12390.0
18_26,1998.0,6845.0
18_26,1999.0,6820.0
18_26,2000.0,5830.0
18_26,2001.0,5830.0
18_26,2002.0,5830.0
18_26,2003.0,6670.0
18_27,2016.0,27750.0
18_27,2017.0,28350.0
18_27,2018.0,29120.0
18_28,1998.0,16200.0
18_28,1999.0,16200.0
18_28,2000.0,16200.0
18_28,2001.0,17060.0
18_28,2002.0,17505.0
18_29,1998.0,9845.0
18_29,1999.0,9815.0
18_29,2000.0,9815.0
18_29,2001.0,9515.0
18_29,2002.0,9850.0
18_29,2003.0,9850.0
18_29,2004.0,10432.0
18_3,2008.0,10730.0
18_3,2009.0,10697.0
18_3,2010.0,11305.0
18_3,2011.0,11305.0
18_3,2012.0,12570.0
18_3,2013.0,12570.0
18_3,2014.0,12730.0
18_3,2015.0,13050.0
18_3,2016.0,13050.0
18_30,2000.0,13420.0
18_30,2001.0,12630.0
18_30,2002.0,12630.0
18_30,2003.0,12830.0
18_30,2004.0,13112.0
18_30,2005.0,11062.0
18_30,2006.0,11062.0
18_30,2007.0,11162.0
18_30,2008.0,11780.0
18_30,2009.0,12009.0
18_30,2010.0,17390.0
18_31,1998.0,11370.0
18_31,1999.0,11370.0
18_31,2000.0,12815.0
18_31,2001.0,11815.0
18_4,2007.0,19730.0
18_4,2008.0,19730.0
18_4,2009.0,19604.0
18_4,2010.0,20075.0
18_4,2011.0,23990.0
18_4,2012.0,25330.0
18_4,2013.0,25330.0
18_5,2010.0,33100.0
18_5,2011.0,33100.0
18_5,2012.0,26161.0
18_5,2013.0,26161.0
18_5,2014.0,26161.0
18_5,2015.0,26161.0
18_5,2016.0,16940.0
18_5,2017.0,20440.0
18_5,2018.0,20440.0
18_5,2019.0,20440.0
18_6,2005.0,6382.0
18_6,2006.0,6482.0
18_6,2007.0,6817.0
18_6,2008.0,7110.0
18_6,2009.0,7296.0
18_6,2010.0,8405.0
18_6,2011.0,7940.0
18_6,2012.0,7940.0
18_6,2013.0,7940.0
18_6,2014.0,8040.0
18_6,2015.0,8190.0
18_6,2016.0,8290.0
18_6,2017.0,8660.0
18_6,2018.0,8945.0
18_7,2003.0,7365.0
18_7,2004.0,7452.0
18_7,2005.0,7852.0
18_7,2006.0,7830.0
18_7,2007.0,7830.0
18_7,2008.0,7830.0
18_7,2009.0,7830.0
18_7,2010.0,8720.0
18_8,2002.0,8370.0
18_8,2003.0,8370.0
18_8,2004.0,8852.0
18_8,2005.0,9002.0
18_8,2006.0,7852.0
18_8,2007.0,7830.0
18_8,2008.0,7830.0
18_8,2009.0,7830.0
18_8,2010.0,9255.0
18_8,2011.0,9290.0
18_8,2012.0,10840.0
18_8,2013.0,10715.0
18_8,2014.0,10715.0
18_8,2015.0,11020.0
18_8,2016.0,10940.0
18_8,2017.0,10940.0
18_8,2018.0,11360.0
18_9,2017.0,13780.0
18_9,2018.0,13780.0
19_1,2005.0,45647.0
19_1,2006.0,45647.0
19_1,2007.0,45540.0
19_1,2008.0,45540.0
19_1,2009.0,44571.0
19_1,2010.0,48573.0
19_3,2013.0,60375.0
19_3,2014.0,60375.0
19_3,2015.0,60375.0
19_3,2016.0,60375.0
22_1,2012.0,8770.0
22_1,2013.0,8765.0
22_1,2014.0,9260.0
22_1,2015.0,9260.0
22_1,2016.0,9260.0
22_1,2017.0,9240.0
22_1,2018.0,9240.0
22_2,2012.0,6815.0
22_2,2013.0,6815.0
22_2,2014.0,6810.0
22_2,2015.0,6810.0
22_2,2016.0,6810.0
22_2,2017.0,6940.0
22_2,2018.0,7080.0
22_3,2012.0,5820.0
22_3,2013.0,5815.0
22_3,2014.0,5810.0
22_3,2015.0,5810.0
22_3,2016.0,5810.0
22_3,2017.0,5780.0
22_3,2018.0,5780.0
22_3,2019.0,5940.0
22_3,2020.0,6765.0
22_3,2021.0,6765.0
23_1,2002.0,7345.0
23_1,2003.0,6825.0
23_1,2004.0,6812.0
23_1,2005.0,6812.0
23_2,2004.0,9312.0
23_2,2005.0,9312.0
23_2,2006.0,9312.0
23_3,1998.0,6145.0
23_3,1999.0,6315.0
23_3,2000.0,6470.0
23_3,2001.0,5850.0
23_3,2002.0,5850.0
23_3,2003.0,5832.0
23_3,2004.0,5552.0
23_3,2005.0,5552.0
23_4,1998.0,11845.0
23_4,1999.0,11620.0
23_4,2000.0,9815.0
23_4,2001.0,9815.0
23_4,2002.0,9815.0
23_4,2003.0,10312.0
23_4,2004.0,10312.0
23_4,2005.0,10312.0
23_5,2000.0,10815.0
23_5,2001.0,10815.0
23_5,2002.0,10815.0
23_5,2003.0,10310.0
23_5,2004.0,10297.0
23_5,2005.0,10297.0
23_6,1998.0,8315.0
23_6,1999.0,7815.0
23_6,2000.0,7315.0
23_6,2001.0,7315.0
23_6,2002.0,7315.0
23_6,2003.0,7330.0
23_7,1998.0,13645.0
23_7,1999.0,13620.0
23_7,2000.0,10815.0
23_7,2001.0,10815.0
23_7,2002.0,10815.0
23_8,1998.0,17820.0
23_8,1999.0,17815.0
23_8,2000.0,17815.0
23_8,2001.0,17810.0
23_8,2002.0,16815.0
23_8,2003.0,17810.0
24_2,1998.0,7655.0
24_2,1999.0,7815.0
24_2,2000.0,7815.0
24_2,2001.0,7815.0
24_2,2002.0,5895.0
24_2,2003.0,5895.0
24_2,2004.0,6182.0
24_2,2005.0,5582.0
24_2,2006.0,5882.0
24_2,2007.0,6417.0
24_3,2004.0,12832.0
24_3,2005.0,12832.0
24_3,2006.0,10857.0
24_3,2007.0,10857.0
24_3,2008.0,11320.0
24_3,2009.0,11570.0
24_3,2010.0,11822.0
24_3,2011.0,11822.0
24_4,1998.0,5820.0
24_4,1999.0,5820.0
24_4,2000.0,6320.0
24_5,1998.0,14250.0
24_5,1999.0,15815.0
24_5,2000.0,15815.0
24_5,2001.0,15650.0
24_5,2002.0,15815.0
24_6,2007.0,10780.0
24_6,2008.0,10770.0
24_6,2009.0,10545.0
24_6,2010.0,10774.0
24_6,2011.0,10774.0
24_7,1998.0,7820.0
24_7,1999.0,7820.0
24_7,2000.0,7370.0
24_7,2001.0,7370.0
24_7,2002.0,7370.0
24_7,2003.0,7865.0
24_7,2004.0,8302.0
24_7,2005.0,6882.0
24_7,2006.0,7382.0
24_7,2007.0,7382.0
24_7,2008.0,7410.0
24_7,2009.0,8230.0
24_7,2010.0,8409.0
24_7,2011.0,8409.0
24_8,1998.0,12120.0
24_8,1999.0,9820.0
24_8,2000.0,9815.0
24_8,2001.0,9815.0
24_8,2002.0,9815.0
24_8,2003.0,9815.0
24_8,2004.0,9815.0
24_8,2005.0,8812.0
24_8,2006.0,12792.0
24_8,2007.0,12792.0
24_8,2008.0,12770.0
24_8,2009.0,12495.0
24_8,2010.0,12767.0
24_8,2011.0,12767.0
24_9,2001.0,7870.0
24_9,2002.0,7870.0
24_9,2003.0,7865.0
24_9,2004.0,7865.0
26_1,2007.0,14780.0
26_1,2008.0,14780.0
26_1,2009.0,14466.0
26_1,2010.0,16270.0
26_2,2006.0,11307.0
26_2,2007.0,11507.0
26_2,2008.0,12280.0
26_2,2009.0,12704.0
26_2,2010.0,13265.0
26_5,2008.0,16730.0
26_5,2009.0,16374.0
26_5,2010.0,16390.0
26_5,2011.0,16390.0
26_6,2007.0,18645.0
26_6,2008.0,18645.0
26_6,2009.0,18248.0
26_6,2010.0,22835.0
21_1,2010.0,11525.0
21_1,2011.0,11635.0
21_1,2012.0,12430.0
21_1,2013.0,12440.0
21_1,2014.0,12440.0
21_1,2015.0,12810.0
21_1,2016.0,12810.0
21_1,2017.0,14680.0
21_1,2018.0,15170.0
21_1,2019.0,15170.0
21_1,2020.0,17090.0
21_3,2011.0,17965.0
21_3,2012.0,16955.0
21_3,2013.0,16955.0
21_3,2014.0,17385.0
21_3,2015.0,17655.0
21_3,2016.0,17655.0
21_3,2017.0,20440.0
21_3,2018.0,21140.0
21_5,2011.0,22345.0
21_5,2012.0,22345.0
21_5,2013.0,22345.0
21_5,2014.0,22905.0
21_5,2015.0,23205.0
21_5,2016.0,23205.0
21_5,2017.0,27395.0
21_5,2018.0,28265.0
27_11,2004.0,170500.0
27_11,2005.0,170297.0
27_11,2006.0,170297.0
27_11,2007.0,174497.0
27_11,2008.0,182602.0
27_11,2009.0,182602.0
27_11,2010.0,216770.0
27_11,2011.0,216770.0
27_12,2017.0,260908.0
27_12,2018.0,260908.0
27_13,2008.0,139825.0
27_13,2009.0,139825.0
27_13,2010.0,142865.0
27_13,2011.0,142865.0
27_13,2012.0,145904.0
27_13,2013.0,151031.0
27_13,2014.0,151031.0
27_13,2015.0,152021.0
27_16,2012.0,238232.0
27_16,2013.0,238232.0
27_16,2014.0,238232.0
27_16,2015.0,238938.0
27_16,2016.0,239908.0
27_16,2017.0,239908.0
27_16,2018.0,239908.0
27_17,1998.0,99064.0
27_17,1999.0,83031.0
27_17,2000.0,94840.0
27_18,2005.0,118297.0
27_18,2006.0,118297.0
27_18,2007.0,121547.0
27_18,2008.0,128652.0
27_18,2009.0,135230.0
27_18,2010.0,135230.0
27_18,2011.0,172014.0
27_19,2011.0,225171.0
27_19,2012.0,225171.0
27_19,2013.0,226022.0
27_19,2014.0,226022.0
27_19,2015.0,226023.0
27_19,2016.0,237542.0
27_19,2017.0,237542.0
27_19,2018.0,237542.0
27_2,1999.0,101244.0
27_2,2000.0,101244.0
27_2,2001.0,103068.0
27_2,2002.0,103068.0
27_2,2003.0,103275.0
27_2,2004.0,103275.0
27_2,2005.0,105750.0
27_20,2019.0,198110.0
27_23,2019.0,164425.0
27_23,2020.0,164425.0
27_4,1998.0,167714.0
27_4,1999.0,167714.0
27_4,2000.0,167714.0
27_4,2001.0,170358.0
27_4,2002.0,170358.0
27_4,2003.0,170358.0
27_4,2004.0,170358.0
27_6,2010.0,168541.0
27_6,2011.0,168541.0
27_6,2012.0,172127.0
27_6,2013.0,177406.0
27_6,2014.0,177406.0
27_6,2015.0,177406.0
27_6,2016.0,177406.0
27_6,2017.0,177406.0
27_6,2018.0,177406.0
27_7,2015.0,182809.0
27_7,2016.0,182789.0
27_7,2017.0,182789.0
27_7,2018.0,182789.0
27_8,1998.0,149701.0
27_8,1999.0,149701.0
27_8,2000.0,149701.0
27_8,2001.0,152345.0
27_8,2002.0,143685.0
27_8,2003.0,143685.0
28_1,2016.0,19345.0
28_1,2017.0,19345.0
28_1,2018.0,20795.0
28_1,2019.0,20795.0
28_10,1998.0,9815.0
28_10,1999.0,9607.0
28_10,2000.0,9815.0
28_10,2001.0,10215.0
28_10,2002.0,10215.0
28_10,2007.0,10805.0
28_10,2008.0,10795.0
28_10,2009.0,10550.0
28_10,2010.0,10850.0
28_10,2011.0,13775.0
28_10,2012.0,15015.0
28_10,2013.0,15015.0
28_10,2014.0,15610.0
28_11,2005.0,14807.0
28_11,2006.0,14807.0
28_11,2007.0,14807.0
28_12,2001.0,8530.0
28_12,2002.0,8530.0
28_12,2003.0,8529.0
28_12,2004.0,8729.0
28_12,2005.0,8729.0
28_12,2006.0,8907.0
28_12,2007.0,9607.0
28_12,2008.0,9895.0
28_12,2009.0,10025.0
28_12,2010.0,11570.0
28_12,2011.0,11570.0
28_12,2012.0,12980.0
28_12,2013.0,13080.0
28_12,2014.0,13080.0
28_12,2015.0,13245.0
28_12,2016.0,13335.0
28_12,2017.0,13535.0
28_12,2018.0,13685.0
28_12,2019.0,13830.0
28_12,2020.0,13830.0
28_13,2007.0,10680.0
28_13,2008.0,10680.0
28_13,2009.0,10961.0
28_13,2010.0,12092.0
28_13,2011.0,12204.0
28_13,2012.0,13191.0
28_13,2013.0,14670.0
28_13,2014.0,14808.0
28_13,2015.0,15132.0
28_13,2016.0,16128.0
28_13,2017.0,16128.0
28_13,2018.0,16548.0
28_13,2019.0,18324.0
28_13,2020.0,18324.0
28_15,2006.0,7351.0
28_15,2007.0,7320.0
28_15,2008.0,7310.0
28_15,2009.0,7310.0
28_15,2010.0,9620.0
28_15,2011.0,9620.0
28_16,2004.0,9832.0
28_16,2005.0,9832.0
28_16,2006.0,9832.0
28_16,2007.0,10132.0
28_17,2000.0,13200.0
28_17,2001.0,12815.0
28_17,2002.0,12815.0
28_17,2003.0,12810.0
28_17,2004.0,12810.0
28_17,2005.0,12810.0
28_17,2006.0,13092.0
28_17,2007.0,13342.0
28_17,2008.0,13680.0
28_17,2009.0,13835.0
28_17,2010.0,15030.0
28_17,2011.0,16325.0
28_18,2003.0,6152.0
28_18,2004.0,6152.0
28_18,2005.0,6452.0
28_18,2006.0,6452.0
28_18,2007.0,6752.0
28_18,2008.0,6830.0
28_18,2009.0,6685.0
28_18,2010.0,7610.0
28_18,2011.0,7740.0
28_18,2012.0,8390.0
28_18,2013.0,8845.0
28_18,2014.0,8890.0
28_18,2015.0,9040.0
28_18,2016.0,9320.0
28_18,2017.0,8940.0
28_18,2018.0,9190.0
28_19,1998.0,7345.0
28_19,1999.0,7215.0
28_19,2000.0,7168.0
28_19,2001.0,6374.0
28_19,2002.0,6374.0
28_19,2003.0,6369.0
28_19,2004.0,6852.0
28_19,2005.0,6852.0
28_19,2006.0,6852.0
28_19,2011.0,9845.0
28_19,2012.0,9745.0
28_19,2013.0,9745.0
28_19,2014.0,9895.0
28_19,2015.0,10105.0
28_19,2016.0,10105.0
28_19,2017.0,10105.0
28_19,2018.0,10705.0
28_2,2008.0,7815.0
28_2,2009.0,8010.0
28_2,2010.0,8610.0
28_2,2011.0,9410.0
28_2,2012.0,9845.0
28_2,2013.0,9905.0
28_2,2014.0,9955.0
28_2,2015.0,10365.0
28_2,2016.0,10635.0
28_2,2017.0,11145.0
28_2,2018.0,11420.0
28_20,2010.0,9430.0
28_20,2011.0,9430.0
28_20,2012.0,10345.0
28_21,2008.0,9550.0
28_21,2009.0,9550.0
28_21,2010.0,10045.0
28_21,2011.0,10185.0
28_21,2012.0,10880.0
28_21,2013.0,11260.0
28_21,2014.0,11310.0
28_21,2015.0,11480.0
28_21,2016.0,11455.0
28_21,2017.0,11455.0
28_21,2018.0,11605.0
28_21,2019.0,12500.0
28_21,2020.0,12775.0
28_21,2021.0,12778.0
28_22,2006.0,17815.0
28_22,2007.0,17815.0
28_22,2008.0,17815.0
28_22,2009.0,19229.0
28_22,2010.0,19425.0
28_22,2011.0,21246.0
28_22,2012.0,22112.0
28_22,2013.0,23372.0
28_22,2014.0,24288.0
28_22,2015.0,24636.0
28_22,2016.0,24636.0
28_23,2006.0,12307.0
28_23,2007.0,12307.0
28_23,2008.0,9799.0
28_23,2009.0,9950.0
28_23,2010.0,10300.0
28_23,2011.0,11665.0
28_24,1998.0,5820.0
28_24,1999.0,5820.0
28_24,2000.0,5815.0
28_24,2001.0,5815.0
28_24,2002.0,5370.0
28_24,2003.0,5370.0
28_24,2004.0,5370.0
28_26,2002.0,10710.0
28_26,2003.0,9832.0
28_26,2004.0,9832.0
28_26,2005.0,9932.0
28_26,2006.0,9836.0
28_26,2007.0,9836.0
28_26,2008.0,9874.0
28_28,2016.0,12810.0
28_28,2017.0,12810.0
28_28,2018.0,13540.0
28_29,1998.0,17004.0
28_29,1999.0,17004.0
28_29,2000.0,15895.0
28_29,2001.0,16815.0
28_29,2002.0,16815.0
28_29,2003.0,16815.0
28_29,2004.0,17397.0
28_29,2005.0,17392.0
28_29,2006.0,17392.0
28_30,1998.0,12574.0
28_30,1999.0,12213.0
28_30,2000.0,12574.0
28_30,2001.0,11815.0
28_30,2002.0,11815.0
28_4,2012.0,14800.0
28_4,2013.0,12800.0
28_4,2014.0,12800.0
28_4,2015.0,12840.0
28_4,2016.0,13190.0
28_4,2017.0,13465.0
28_4,2018.0,14375.0
28_5,2014.0,14395.0
28_5,2015.0,14395.0
28_5,2016.0,14095.0
28_5,2017.0,14395.0
28_5,2018.0,15175.0
28_8,1998.0,15700.0
28_8,1999.0,15700.0
28_8,2000.0,15700.0
28_8,2001.0,13635.0
28_8,2002.0,13635.0
28_9,1998.0,9815.0
28_9,1999.0,9815.0
28_9,2000.0,9815.0
28_9,2001.0,10215.0
28_9,2002.0,10215.0
29_1,2012.0,12820.0
29_1,2013.0,12815.0
29_1,2014.0,12810.0
29_1,2015.0,12910.0
29_1,2016.0,12910.0
29_1,2017.0,13110.0
29_1,2018.0,15160.0
29_13,1998.0,7640.0
29_13,1999.0,7520.0
29_13,2000.0,6850.0
29_13,2001.0,6850.0
29_13,2002.0,6850.0
29_13,2003.0,6850.0
29_13,2004.0,8065.0
29_13,2005.0,8152.0
29_13,2006.0,8152.0
29_13,2007.0,8230.0
29_13,2008.0,8430.0
29_13,2009.0,8339.0
29_13,2010.0,9940.0
29_13,2011.0,9440.0
29_13,2012.0,9440.0
29_13,2013.0,9740.0
29_13,2014.0,9740.0
29_13,2015.0,10090.0
29_13,2016.0,10090.0
29_13,2017.0,10290.0
29_13,2018.0,12970.0
29_14,1998.0,12675.0
29_14,1999.0,11315.0
29_14,2000.0,11315.0
29_14,2001.0,10315.0
29_14,2002.0,9830.0
29_14,2003.0,9830.0
29_14,2004.0,9830.0
29_14,2005.0,9830.0
29_14,2006.0,10832.0
29_14,2007.0,11032.0
29_14,2008.0,11505.0
29_14,2009.0,12328.0
29_14,2010.0,14250.0
29_14,2011.0,13825.0
29_14,2012.0,13820.0
29_14,2013.0,13820.0
29_14,2014.0,13810.0
29_14,2015.0,13810.0
29_14,2016.0,13810.0
29_14,2017.0,16260.0
29_14,2018.0,17730.0
29_15,2003.0,13005.0
29_15,2004.0,13007.0
29_15,2005.0,13307.0
29_15,2006.0,12807.0
29_15,2007.0,12805.0
29_15,2008.0,12807.0
29_15,2009.0,14395.0
29_15,2010.0,14395.0
29_15,2011.0,17035.0
29_18,2002.0,9850.0
29_18,2003.0,9545.0
29_18,2004.0,9762.0
29_18,2005.0,9982.0
29_18,2006.0,10082.0
29_18,2007.0,10482.0
29_18,2008.0,10855.0
29_18,2009.0,11349.0
29_18,2010.0,11785.0
29_18,2011.0,11785.0
29_18,2012.0,12085.0
29_19,1998.0,17505.0
29_19,1999.0,16495.0
29_19,2000.0,18020.0
29_19,2001.0,18065.0
29_19,2002.0,18065.0
29_19,2003.0,18065.0
29_19,2004.0,18092.0
29_19,2005.0,18092.0
29_19,2006.0,18092.0
29_19,2007.0,19240.0
29_19,2008.0,19240.0
29_19,2009.0,19898.0
29_19,2010.0,22465.0
29_19,2011.0,22465.0
29_19,2012.0,23345.0
29_19,2013.0,24825.0
29_19,2014.0,25125.0
29_19,2015.0,25325.0
29_19,2016.0,25325.0
29_19,2017.0,27645.0
29_19,2018.0,27740.0
29_2,2010.0,16535.0
29_2,2011.0,16535.0
29_2,2012.0,17225.0
29_2,2013.0,17155.0
29_2,2014.0,17455.0
29_2,2015.0,17455.0
29_2,2016.0,17455.0
29_2,2017.0,18995.0
29_2,2018.0,20340.0
29_2,2019.0,20340.0
29_2,2020.0,22075.0
29_20,2010.0,18535.0
29_20,2011.0,18535.0
29_20,2012.0,19325.0
29_20,2013.0,19390.0
29_20,2014.0,19690.0
29_20,2015.0,19690.0
29_20,2016.0,19690.0
29_20,2017.0,21240.0
29_20,2018.0,22580.0
29_20,2019.0,23635.0
29_20,2020.0,23635.0
29_21,2013.0,16690.0
29_21,2014.0,16690.0
29_21,2015.0,16690.0
29_21,2016.0,17140.0
29_21,2017.0,17940.0
29_21,2018.0,20905.0
29_23,1998.0,7845.0
29_23,1999.0,6815.0
29_23,2000.0,6815.0
29_23,2001.0,6815.0
29_23,2002.0,6350.0
29_23,2003.0,6370.0
29_23,2004.0,6632.0
29_23,2005.0,6852.0
29_23,2006.0,6952.0
29_23,2007.0,6930.0
29_23,2008.0,6930.0
29_23,2009.0,7312.0
29_23,2010.0,7940.0
29_23,2011.0,8490.0
29_23,2012.0,8670.0
29_23,2013.0,8670.0
29_23,2014.0,8740.0
29_23,2015.0,8890.0
29_23,2016.0,8940.0
29_23,2017.0,8940.0
29_23,2018.0,9580.0
29_23,2019.0,9580.0
29_23,2020.0,11075.0
29_25,2008.0,18396.0
29_25,2009.0,18396.0
29_25,2010.0,20285.0
29_25,2011.0,20285.0
29_25,2012.0,20670.0
29_25,2013.0,20670.0
29_25,2014.0,20765.0
29_25,2015.0,19795.0
29_25,2016.0,19795.0
29_25,2017.0,20045.0
29_25,2018.0,22340.0
29_25,2019.0,22490.0
29_25,2020.0,22790.0
29_26,1998.0,19260.0
29_26,1999.0,18230.0
29_26,2001.0,17815.0
29_26,2002.0,17815.0
29_26,2003.0,17815.0
29_26,2004.0,17815.0
29_27,1998.0,13845.0
29_27,1999.0,12810.0
29_27,2000.0,12810.0
29_27,2001.0,13815.0
29_27,2002.0,13815.0
29_27,2003.0,13810.0
29_27,2004.0,13810.0
29_27,2005.0,14807.0
29_27,2006.0,14780.0
29_27,2007.0,14780.0
29_27,2008.0,14807.0
29_27,2009.0,15435.0
29_27,2010.0,16990.0
29_27,2011.0,16990.0
29_27,2012.0,15765.0
29_27,2013.0,15765.0
29_27,2014.0,15765.0
29_27,2015.0,19940.0
29_27,2016.0,19940.0
29_27,2017.0,19230.0
29_27,2018.0,19230.0
29_28,2015.0,29590.0
29_28,2016.0,29590.0
29_28,2017.0,31335.0
29_28,2018.0,32790.0
29_29,1998.0,13050.0
29_29,1999.0,13650.0
29_29,2000.0,12115.0
29_29,2001.0,12115.0
29_29,2002.0,12115.0
29_29,2003.0,12115.0
29_3,1998.0,19825.0
29_3,1999.0,19820.0
29_3,2000.0,19820.0
29_3,2001.0,19815.0
29_3,2002.0,19815.0
29_31,2006.0,16767.0
29_31,2007.0,16767.0
29_31,2008.0,17240.0
29_31,2009.0,17941.0
29_31,2010.0,20165.0
29_31,2011.0,20165.0
29_31,2012.0,20995.0
29_31,2013.0,22575.0
29_31,2014.0,22875.0
29_31,2015.0,23075.0
29_31,2016.0,24345.0
29_31,2017.0,25695.0
29_31,2018.0,26190.0
29_32,2002.0,12315.0
29_32,2003.0,12310.0
29_32,2004.0,12512.0
29_32,2005.0,12512.0
29_32,2006.0,12512.0
29_32,2007.0,12512.0
29_34,2013.0,14190.0
29_34,2014.0,14190.0
29_34,2015.0,14390.0
29_34,2016.0,14440.0
29_34,2017.0,14540.0
29_34,2018.0,16790.0
29_37,2019.0,17870.0
29_37,2020.0,17870.0
29_37,2021.0,18590.0
29_39,2019.0,14555.0
29_39,2020.0,14555.0
29_4,2013.0,14800.0
29_4,2014.0,14045.0
29_4,2015.0,14045.0
29_4,2016.0,14045.0
29_4,2017.0,14845.0
29_4,2018.0,15390.0
29_5,2015.0,29795.0
29_5,2016.0,29795.0
29_5,2017.0,29795.0
29_5,2018.0,32040.0
29_9,1998.0,26145.0
29_9,1999.0,24800.0
29_9,2000.0,25375.0
29_9,2001.0,25715.0
34_1,1999.0,15120.0
34_1,2000.0,13965.0
34_1,2001.0,13965.0
34_1,2002.0,13815.0
34_1,2003.0,13815.0
34_1,2004.0,16330.0
34_1,2005.0,16417.0
34_1,2006.0,16612.0
34_1,2007.0,16962.0
34_1,2008.0,16962.0
34_1,2009.0,18665.0
34_1,2010.0,20605.0
34_1,2011.0,20605.0
34_1,2012.0,21485.0
34_1,2013.0,21900.0
34_1,2014.0,22535.0
34_1,2015.0,22965.0
34_10,1998.0,19350.0
34_10,1999.0,20320.0
34_10,2000.0,20320.0
34_10,2001.0,19350.0
34_10,2002.0,19350.0
34_11,2002.0,8870.0
34_11,2003.0,8870.0
34_11,2004.0,8457.0
34_11,2005.0,8457.0
34_11,2006.0,8657.0
34_11,2007.0,8712.0
34_11,2008.0,8902.0
34_11,2009.0,8849.0
34_11,2010.0,10190.0
34_11,2011.0,10935.0
34_11,2012.0,11240.0
34_11,2013.0,11550.0
34_11,2014.0,11640.0
34_11,2015.0,11640.0
34_11,2016.0,11640.0
34_11,2017.0,13590.0
34_11,2018.0,13900.0
34_11,2019.0,14140.0
34_11,2020.0,14535.0
34_12,1998.0,33875.0
34_12,1999.0,31815.0
34_12,2000.0,31815.0
34_12,2001.0,31815.0
34_12,2002.0,31815.0
34_12,2003.0,31815.0
34_12,2004.0,31815.0
34_12,2005.0,31902.0
34_12,2006.0,36002.0
34_12,2007.0,36002.0
34_12,2008.0,36002.0
34_12,2009.0,35372.0
34_16,1999.0,27815.0
34_16,2000.0,27815.0
34_16,2001.0,25815.0
34_16,2002.0,25815.0
34_16,2003.0,25815.0
34_16,2004.0,26315.0
34_16,2005.0,26402.0
34_16,2006.0,26597.0
34_16,2007.0,27052.0
34_16,2008.0,27052.0
34_16,2009.0,27149.0
34_16,2010.0,28215.0
34_18,2001.0,14830.0
34_18,2002.0,14830.0
34_18,2003.0,14830.0
34_18,2004.0,16815.0
34_18,2005.0,16902.0
34_19,1998.0,18845.0
34_19,1999.0,18205.0
34_19,2000.0,18205.0
34_19,2001.0,18895.0
34_2,1998.0,9815.0
34_2,1999.0,9815.0
34_2,2000.0,9815.0
34_2,2001.0,9870.0
34_2,2002.0,9870.0
34_2,2003.0,9870.0
34_2,2004.0,9857.0
34_2,2005.0,9857.0
34_2,2006.0,10057.0
34_2,2007.0,12892.0
34_2,2008.0,13042.0
34_2,2009.0,13001.0
34_2,2010.0,13600.0
34_2,2011.0,13600.0
34_2,2012.0,13890.0
34_2,2013.0,16820.0
34_2,2014.0,15920.0
34_2,2015.0,15920.0
34_2,2016.0,15920.0
34_2,2017.0,16415.0
34_2,2018.0,18590.0
34_3,1998.0,16275.0
34_3,1999.0,15975.0
34_3,2000.0,16875.0
34_3,2001.0,15315.0
34_3,2002.0,15315.0
34_3,2003.0,16515.0
34_3,2004.0,16715.0
34_3,2005.0,16802.0
34_3,2006.0,17497.0
34_3,2007.0,17847.0
34_3,2008.0,19802.0
34_3,2009.0,19676.0
34_3,2010.0,20340.0
34_3,2011.0,20525.0
34_3,2012.0,21065.0
34_3,2013.0,21065.0
34_3,2014.0,21395.0
34_3,2015.0,21655.0
34_3,2016.0,21655.0
34_3,2017.0,22920.0
34_3,2018.0,23205.0
34_4,2010.0,16944.0
34_4,2011.0,16944.0
34_4,2012.0,17640.0
34_4,2013.0,17980.0
34_7,2004.0,14567.0
34_7,2005.0,14567.0
34_7,2006.0,14712.0
34_7,2007.0,15212.0
34_7,2008.0,15912.0
34_7,2009.0,15908.0
34_8,1999.0,12815.0
34_8,2000.0,12815.0
34_8,2001.0,13115.0
34_8,2002.0,13515.0
34_8,2003.0,13515.0
34_8,2004.0,14815.0
34_8,2005.0,14902.0
34_8,2015.0,17940.0
34_8,2016.0,18440.0
34_8,2017.0,18640.0
34_8,2018.0,19105.0
34_8,2019.0,19335.0
34_8,2020.0,20215.0
34_8,2021.0,20465.0
34_9,2000.0,16875.0
34_9,2001.0,16875.0
34_9,2002.0,16875.0
34_9,2003.0,16905.0
34_9,2004.0,16910.0
34_9,2005.0,16997.0
34_9,2006.0,17132.0
34_9,2009.0,15420.0
34_9,2010.0,16248.0
34_9,2011.0,16270.0
34_9,2012.0,16940.0
34_9,2013.0,19480.0
